Product,Rating,Content
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Charger nya susah karena mesti dicopotin dari band nya dan dicolok masuk ke usb. Jadi mesti hati2 takut band nya rusak ato robek.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,"KACAU .... PESAN APA , DIKIRIM APA, JADI RUGI DI ONGKIR , CEK"" DULU GAN YANG MAU BELANJA "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,barang nya enggak bagus karena enggak tahan air
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,ok
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,untuk jasa pengiriman ok aja tp respon penjual yg kurang...kita chat pagi hari diblas lagi dini hari berikutnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Tidak bisa di gunain
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"waktu kirim telat dari perkiraan, Dus peyok, but lumayan lah, udah kepakai jg"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai .
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barang oke
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Cepat pengiriman barang nya.... Sesuai postingan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Baterai awet. Proses pesanan cepat.
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"Gelangnya gak ada, ga bs dipakai 
isi tidak lengkap"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Belinya M6 warna merah, yang datang LEFUN APP HEALTH M4 
Gimana sih nih? Mana setting jamnya gk bisa syncronize lagi..."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Mau dikasi orang tp krm nya peyok peyok, mengecewakan"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 1,Ada yg rusak kurang teliti
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,"baterai boros belum nyampe 2 hari sudah habis,jam jika tidak di bind ke hp lama2 akan delay 1-2 menit,mudah tergores tpi lumayan"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,Jam yang dikirim rusak/ tidak berfungsi
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Jam tangannya talinyabsudah baret baret,apa karena harga murah jadi tidak mempertimvangkan kualitas,padahal ini repeat order,pertama beli harganya yg 
360 rb dan saya pua... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"produk bagus,,"
OLIKE SMARTWATCH TOUCH SCREEN GPS WATERPROOF SPORT HEALTH TRACKER W11 - Biru,bintang 4,"Packingnya bagus , barangnya juga okee ,, cuman kendala waktu ingin di sambungkan ke aplikasinnya"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Kelengkapan sesuai.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sip
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"respon dan pengiriman cepat, namun baterai jam kurang tahan lama. secara umum lumayan"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"pesan 2, yg bisa hidup cuma 1, satunya lagi gak bisa nyala."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sipp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Beli 3 tapi hanya 2 yg bagus. pengiriman jg mayan lama
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,"Ini apaan jam mainan,ga berfunsi sama sekali,tombolnya pun ga ada buat on n setting!!!PENIPUUUU!!!"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"Lumayan lah. tapi Dipake berenang langsung Mati
Recomend buat gaya²an doang"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai . Fitur mudah digunakan.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ga hidup
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Kualitas barang bagus dan berfungsi dengan baik. packing rapi. Minus pengiriman telat dan respon seller lambat.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,GK bisa di connectin hp
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"Paket ya bagus, cepat sampai tpi blum di coba, semoga bekerja dgn baik"
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 1,...
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Okkkkkkkkkkkkkkkkkkkk
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,barangnya keren
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"fast respond, berfungsi dengan baik"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"kirain mirip bener kayak
 miband6,ternyata dr layarnya aja udah beda...tp ya udahlah...Trus dilayarnya banyak goresan halus"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tdk bs conect
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Respon cepat. Barang tanpa cacat. 
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,layar ngak hidup.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,chargernya gak connect  gak bisa dipake
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"barang yang datang beda .dan ngak bisa nyala
sangat*kecewa"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang stelah di charge sampai sekarang tidak bisa nyala lagi...mati total
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Lumayan buat anak2... sesuai lah dengan Harga. Pengiriman Lama, Packing Kurang Baik. Thanks."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"nice, cuma baterai kosong kudu ngecash dulu ga bisa langsung pakai"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"barang yg diterima rusak, warna tidak sesuai dgn yg diminta"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"pertama kali barang sampai gak bisa nyala di periksa batrai nya habis, setelah di isi sampai 5 jam lebih batrai gak penuh2 dan sampai sekarang tidak bisa nyala.. 
ya suda... "
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"untuk barang yang 1 nya mika sensor gada dan vibration nya tidak berfungsi (pelajaran untuk diterapkan QC barangnya untuk penjual) , dan mengajukan komplen seller menyetu... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sesuai harga.
untuk harga < 100k ini bagus untuk yang mau coba tracking kesehatan dengan wearable.
termasuk pengukuran detak jantung, tensi, dan Sp02; walaupun tidak b... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,jm'a ga bisa nyalh.. dah seharian di cas juga
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,mantab pokoknya berfungsi lancar
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,barang mati dikirim...minta refund dana..penjual memaksa barang harus beli..kok maksa ya...
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"pas pengepakan pakai buble wrap tipis, salah saya ga nyalakan langsung buat ngecek  tp ternyata dr sana layar dlm pecah. buat yg mau beli bgt dtg tlg dinyalakan d cek sem... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,Ga konek2 blutoothnya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Varian bisa milih tapi yang dikirim berbeda dengan permintaan, dan tidak ada konfirmasi
barang berfungsi dengan baik"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,ngak bisa disetting
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"charger ga ada, gmn nge Charge nya coba"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,yaudah lah ya
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,Packing plastik tipis padahal produk elektronik
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,tidak full screen
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,lcdnya rusak
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,Ringan dipakai .
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,..........bintang yg berbicara.............
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tidak bisa koneksi gak bisa seting waktu
Smartwatch T500 Full Touch Screen Anti Air IP67 - Hitam,bintang 2,Tidak sesuai  harapan
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,kecewa
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,ga bisa konek ke hp
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,Ringan dipakai
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,jam nya nyala wkt dichargs. smp 2hr  gak penuh2  waktu dicabut mati..   wkt itu sy pesan 2 tp dkrm 1 ..rusak pula..  jd sy komplen.tp smp hrni gak ada jawaban..tolong don... 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barangnya gak bisa nyala. buluk banget cover layarnya. dah tokonya gak rekomen banget!
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,tidak berfungsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"pesanan sesuai, respon dan pengiriman cepat, kualitas brg sesuai harga (tdk bs terlalu bnyk ekspektasi), warna navy nya bagus, merahnya kurang oke."
Smart Watch Anti Air Support Android IOS Original 100%,bintang 1,ud tergores n wkt charger ga nyala tapi sy ga smptkomplain karena gpp lah.Semoga kedepannya seller lebih hati2 lagi.Yg dikieimke sy ga nyala n screen protectornya ud lepa... 
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Bagus... Dan sesuai dg picture
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,"Harga segini bisa connect ke hape, Keren lah."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pelacak langkah kaki tidak berfungsi dengan baik. Cara setting-nya gampang. Fitur mudah digunakan. pengiriman cepat. sesuai lah sama harganya.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Seharusnya dijual dengan kotak aja. Cuman beda 3rb.
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 1,TDK bisa conect dengan aplikasi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"sempat kaget terimanya yg m4 karena di nama produk bagian depannya M6, kiranya bakal m6. jam bekerja dengan baik, cuma sedikit sudah connect sama smart phone saya, tp ove... "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Pakai 2 hari, gak mau ON lagi"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Gak bs download aplikasinya
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 3,"sory bintang 3 ja bang,walau barang berfungsi tp batre tidak sesuai deskripsi,belum da sehari udh habis padahal udh full chas,warna juga mesan item tp yg datang abu"""
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Kelengkapan sesuai. Ringan dipakai . Baterai awet. Barangnya original 👍.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,barang tdk sesuai deskripsi Smartwatch M6 New 2021-M4 Red yg dikirim smart bracelet..kecewa sekali
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"barang dah sampai dengan aman, respon penjual cepat, belum sempat lihat fitur jam karena harus di chas dulu"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,baterai 14 jam sudah habis
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"M6 blm magnetic charger, sama kayak M4. Ya lumayan lah, trimakasih.."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,tidak sesuai gambar
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"Tidak bisa konek sama applikasi yg didownload. Jadi tidak bisa di atur jam nya. Besel pada jamnya terlalu besar, jadi kelihatannya jamnya kotak bukan full layar."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Alhmdulillah berfungsi dengan baik seller mantap...
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,"kami beli dua pcs jam yang datang hanya satu ??

lalu diminta dokumen yg ada ""Stempel Bru""...?"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Bagus...................
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,lain kali yg teliti ya admin penjualnya
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"tidak di proteksi , padahal sudah bayar biaya proteksi"
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Lumayan lah miband 5 kw
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,berfungsi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"app tidak connect ke Bluetooth
padahal hp bisa mendeteksi Bluetooth M4 nya. sampe uninstall Dan di ulangi step nya Dan di coba di 2 hp berbeda. tetap tidak bisa."
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 4,"awalnya beli ini karena iseng dan nggak punya ekspektasi tinggi buat kualitas produknya. tapi setelah dapat barangnya, dengan harga 50 ribu, untuk fungsi jamnya saja cuku... "
Eggel Valor Amoled SmartWatch / Smart Watch / Band,bintang 3,"dipakai belum ada seminggu mati, Alhamdulillah digaransi sama eggelnya, ganti baru, tapi mambah 100rb karena Valornya kosong, diganti tempo 3 pro, sampai sekarang awet"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,sesuai harga
Smart Watch Anti Air Support Android IOS Original 100%,bintang 3,"nyala dan berfungsi. tpi pengukur detak jantungnya aneh, gk dipasang di tangan tpi bsa hitung sendiri dan dpt hasil 70 , 80, how ?? heart rate nya kyk fake."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,aneh
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"Chargernya gak ada,cuma jam doang.
but its okey"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,nga bisa konak
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,"barang sudah sampe, cukup susah untuk pengeporesiannya.."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 1,barang gk sesuai sama yg di iklan kan
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 2,"barang kawe. ada dusnya tapi ga dikasih wrap. udah dipake seharian tapi ga bisa konek ke hape. udha instal sesuai barcodenya, ga bisa nyambung juga. jamnya ngawur"
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,"Cukup bagus barangnya, murah"
Smartwatch M7 NEW 2022 Play Music Custom Dials Smartband - M7 Black,bintang 3,tidak bisa di gunakan
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 2,Barangnya bisa hidup tapi baterainya gembung. 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,belum bisa mengaplikasikannya.. ?? koq susah ya??
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,sulit mengkonekkan dengan Bluetooth
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,pesennya M6 black yg dateng M6 red
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 3,Tombol bergerigi di sebelah kanan sudah goyang-goyang
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,qty yg d pesan ga sesuai yg d kirim.. tapi komplain berhasil d selesaikan
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ringan dipakaiPackaging aman 🙏 Cara setting-nya gampang Barangnya original 👍
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,saya kira xiaomi
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"nyesel beli inj, kurang dari 2minggu sudah rusak. Akhirnya sy beli lg miband5, sedikit lbh mahal tp awet. jd boros kan, beli 2 x."
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 1,"tidak bisa konek dengan aplikasi.
nyesel. emang sih murah. Tapi tidak di anjurkan beli di toko ini"
Smart Watch Anti Air Support Android IOS Original 100%,bintang 4,Cara setting-nya gampang. Penjualnya ramah banget.
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 3,Bagus sama persis cepat sampai 
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,saya gak ngerti cara stelnya 😀😀
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"parah, ga bisa disetting, ga bisa connect fit pro, test jantung dan saturasi ga jelas, ga konsisten, tanpa ditempel pun hasil bisa keluar. "
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 4,"kemasan seadanya, produk china, standar, apa betul hrg ""asli"" sebelum flash sale semahal itu?"
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,jam nya 1 ga berfungsi
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 2,"beli 2 jenis (dark blue & black), 1 layar pecah. yg 1 layar bagus.. ga tau salah di toko apa ekspedisinya.."
iWatch Smart Watch Series 5 by Pods Indonesia - Putih,bintang 3,"sebetulnye males, gw ngulas nye
tapi, gw sampein yang baik” nye aje dah.
- response nye cepet, pengiriman juga cepet
dah itu aje."
Smart Watch Smartwatch M4 Anti Air Support Android dan Iphone - Hitam - Hitam,bintang 4,Ringan dipakai . Packaging aman 🙏.
Smartwatch M6 NEW 2021 Play Music Custom Dials Smartband - M4 BLACK,bintang 3,"bagus.. bagus..
tadinya memang bagus, pada tanggal 11-9-2022 sudah rusak, bukan karena jatuh/pun benturan. saya tidak menyalahkan toko tapi ini barang membuat saya berpik... "
Smartwatch A1 GSM - Smart Watch U10 - Hijau,bintang 4,Pengiriman SDH ok cmn tdk ada box jam tangan nya
